"country_name","year","time","deaths"
"Finland","2000",11,3772
"Finland","2000",12,4261
"Finland","2001",1,4143
"Finland","2001",2,3865
"Finland","2001",3,4173
"Finland","2001",4,4127
"Finland","2001",5,4087
"Finland","2001",6,4135
"Finland","2001",7,4034
"Finland","2001",8,3885
"Finland","2001",9,3908
"Finland","2001",10,3922
"Finland","2001",11,3978
"Finland","2001",12,4293
"Finland","2002",1,4532
"Finland","2002",2,4029
"Finland","2002",3,4550
"Finland","2002",4,4383
"Finland","2002",5,4044
"Finland","2002",6,3808
"Finland","2002",7,4026
"Finland","2002",8,3896
"Finland","2002",9,3744
"Finland","2002",10,4107
"Finland","2002",11,3908
"Finland","2002",12,4391
"Finland","2003",1,4811
"Finland","2003",2,3818
"Finland","2003",3,4092
"Finland","2003",4,4025
"Finland","2003",5,3916
"Finland","2003",6,3723
"Finland","2003",7,3949
"Finland","2003",8,3942
"Finland","2003",9,3856
"Finland","2003",10,3990
"Finland","2003",11,3866
"Finland","2003",12,5008
"Finland","2004",1,4621
"Finland","2004",2,3892
"Finland","2004",3,4085
"Finland","2004",4,3867
"Finland","2004",5,3925
"Finland","2004",6,3930
"Finland","2004",7,3823
"Finland","2004",8,3816
"Finland","2004",9,3796
"Finland","2004",10,3968
"Finland","2004",11,3748
"Finland","2004",12,4129
"Finland","2005",1,4205
"Finland","2005",2,3866
"Finland","2005",3,4598
"Finland","2005",4,4017
"Finland","2005",5,4160
"Finland","2005",6,3831
"Finland","2005",7,3895
"Finland","2005",8,3707
"Finland","2005",9,3804
"Finland","2005",10,3850
"Finland","2005",11,3768
"Finland","2005",12,4227
"Finland","2006",1,4254
"Finland","2006",2,3694
"Finland","2006",3,4306
"Finland","2006",4,4181
"Finland","2006",5,4025
"Finland","2006",6,3859
"Finland","2006",7,3841
"Finland","2006",8,3860
"Finland","2006",9,3674
"Finland","2006",10,4139
"Finland","2006",11,4054
"Finland","2006",12,4178
"Finland","2007",1,4369
"Finland","2007",2,4213
"Finland","2007",3,4820
"Finland","2007",4,4137
"Finland","2007",5,3974
"Finland","2007",6,3882
"Finland","2007",7,3785
"Finland","2007",8,4013
"Finland","2007",9,3873
"Finland","2007",10,3919
"Finland","2007",11,3959
"Finland","2007",12,4133
"Finland","2008",1,4286
"Finland","2008",2,4070
"Finland","2008",3,4659
"Finland","2008",4,4300
"Finland","2008",5,4067
"Finland","2008",6,3803
"Finland","2008",7,3920
"Finland","2008",8,3889
"Finland","2008",9,3922
"Finland","2008",10,3957
"Finland","2008",11,3983
"Finland","2008",12,4238
"Finland","2009",1,4736
"Finland","2009",2,4277
"Finland","2009",3,4597
"Finland","2009",4,4127
"Finland","2009",5,4118
"Finland","2009",6,4014
"Finland","2009",7,3904
"Finland","2009",8,3832
"Finland","2009",9,3667
"Finland","2009",10,4125
"Finland","2009",11,4118
"Finland","2009",12,4368
"Finland","2010",1,4512
"Finland","2010",2,4020
"Finland","2010",3,4503
"Finland","2010",4,4197
"Finland","2010",5,4195
"Finland","2010",6,3929
"Finland","2010",7,4375
"Finland","2010",8,4044
"Finland","2010",9,4073
"Finland","2010",10,4265
"Finland","2010",11,4099
"Finland","2010",12,4675
"Finland","2011",1,4605
"Finland","2011",2,3987
"Finland","2011",3,4665
"Finland","2011",4,4276
"Finland","2011",5,4246
"Finland","2011",6,4079
"Finland","2011",7,4108
"Finland","2011",8,3987
"Finland","2011",9,3987
"Finland","2011",10,4235
"Finland","2011",11,4067
"Finland","2011",12,4343
"Finland","2012",1,4625
"Finland","2012",2,4709
"Finland","2012",3,4864
"Finland","2012",4,4203
"Finland","2012",5,4198
"Finland","2012",6,4054
"Finland","2012",7,4085
"Finland","2012",8,3957
"Finland","2012",9,4014
"Finland","2012",10,4195
"Finland","2012",11,4122
"Finland","2012",12,4681
"Finland","2013",1,4754
"Finland","2013",2,4271
"Finland","2013",3,4802
"Finland","2013",4,4445
"Finland","2013",5,4327
"Finland","2013",6,3966
"Finland","2013",7,3912
"Finland","2013",8,4076
"Finland","2013",9,3985
"Finland","2013",10,4317
"Finland","2013",11,4034
"Finland","2013",12,4583
"Finland","2014",1,4583
"Finland","2014",2,4117
"Finland","2014",3,4413
"Finland","2014",4,4519
"Finland","2014",5,4492
"Finland","2014",6,4043
"Finland","2014",7,4390
"Finland","2014",8,4206
"Finland","2014",9,4279
"Finland","2014",10,4371
"Finland","2014",11,4018
"Finland","2014",12,4755
"Finland","2015",1,4895
"Finland","2015",2,4335
"Finland","2015",3,4699
"Finland","2015",4,4521
"Finland","2015",5,4262
"Finland","2015",6,4031
"Finland","2015",7,4029
"Finland","2015",8,4152
"Finland","2015",9,4025
"Finland","2015",10,4461
"Finland","2015",11,4386
"Finland","2015",12,4696
"Finland","2016",1,5336
"Finland","2016",2,4596
"Finland","2016",3,4729
"Finland","2016",4,4327
"Finland","2016",5,4321
"Finland","2016",6,4104
"Finland","2016",7,4113
"Finland","2016",8,4191
"Finland","2016",9,4175
"Finland","2016",10,4518
"Finland","2016",11,4523
"Finland","2016",12,4990
"Finland","2017",1,5492
"Finland","2017",2,4449
"Finland","2017",3,4602
"Finland","2017",4,4412
"Finland","2017",5,4521
"Finland","2017",6,4314
"Finland","2017",7,4114
"Finland","2017",8,4213
"Finland","2017",9,4201
"Finland","2017",10,4452
"Finland","2017",11,4210
"Finland","2017",12,4742
"Finland","2018",1,4910
"Finland","2018",2,4608
"Finland","2018",3,5395
"Finland","2018",4,4794
"Finland","2018",5,4247
"Finland","2018",6,4051
"Finland","2018",7,4503
"Finland","2018",8,4248
"Finland","2018",9,4143
"Finland","2018",10,4467
"Finland","2018",11,4357
"Finland","2018",12,4804
"Finland","2019",1,5128
"Finland","2019",2,4390
"Finland","2019",3,4853
"Finland","2019",4,4396
"Finland","2019",5,4361
"Finland","2019",6,4104
"Finland","2019",7,4309
"Finland","2019",8,4216
"Finland","2019",9,4334
"Finland","2019",10,4747
"Finland","2019",11,4350
"Finland","2019",12,4761
"Finland","2020",1,4690
"Finland","2020",2,4520
"Finland","2020",3,4883
"Finland","2020",4,4869
"Finland","2020",5,4620
"Finland","2020",6,4356
"Finland","2020",7,4333
"Finland","2020",8,4366
"Finland","2020",9,4508
"Finland","2020",10,4664
"Finland","2020",11,4621
"Finland","2020",12,5058
"Finland","2021",1,5059
"Finland","2021",2,4452
"Finland","2021",3,4672
"Finland","2021",4,4473
"Finland","2021",5,4655
"Finland","2021",6,4377
"Finland","2021",7,4693
"Finland","2021",8,4753
"Finland","2021",9,4738
"Finland","2021",10,5171
"Finland","2021",11,5040
"Finland","2021",12,5576
"France","2000",1,59824
"France","2000",2,48513
"France","2000",3,45939
"France","2000",4,43451
"France","2000",5,42530
"France","2000",6,41347
"France","2000",7,42389
"France","2000",8,41968
"France","2000",9,40282
"France","2000",10,44211
"France","2000",11,43784
"France","2000",12,46479
"France","2001",1,50336
"France","2001",2,43259
"France","2001",3,47004
"France","2001",4,44378
"France","2001",5,45059
"France","2001",6,42722
"France","2001",7,44133
"France","2001",8,43433
"France","2001",9,41836
"France","2001",10,43972
"France","2001",11,45419
"France","2001",12,49633
"France","2002",1,56540
"France","2002",2,46681
"France","2002",3,47663
"France","2002",4,44790
"France","2002",5,43782
"France","2002",6,42993
"France","2002",7,43219
"France","2002",8,41366
"France","2002",9,41216
"France","2002",10,45067
"France","2002",11,43970
"France","2002",12,48066
"France","2003",1,51803
"France","2003",2,45456
"France","2003",3,47973
"France","2003",4,45296
"France","2003",5,43783
"France","2003",6,43392
"France","2003",7,44701
"France","2003",8,57494
"France","2003",9,42003
"France","2003",10,44695
"France","2003",11,44791
"France","2003",12,51204
"France","2004",1,51321
"France","2004",2,44242
"France","2004",3,45825
"France","2004",4,42233
"France","2004",5,42130
"France","2004",6,39880
"France","2004",7,40832
"France","2004",8,39995
"France","2004",9,40201
"France","2004",10,43583
"France","2004",11,42311
"France","2004",12,47036
"France","2005",1,49165
"France","2005",2,51122
"France","2005",3,54284
"France","2005",4,44233
"France","2005",5,43350
"France","2005",6,41610
"France","2005",7,40720
"France","2005",8,39797
"France","2005",9,39887
"France","2005",10,43433
"France","2005",11,42787
"France","2005",12,47819
"France","2006",1,50127
"France","2006",2,44303
"France","2006",3,46934
"France","2006",4,42417
"France","2006",5,42461
"France","2006",6,41638
"France","2006",7,44089
"France","2006",8,41028
"France","2006",9,41152
"France","2006",10,43380
"France","2006",11,42970
"France","2006",12,46537
"France","2007",1,50058
"France","2007",2,45023
"France","2007",3,46282
"France","2007",4,43137
"France","2007",5,41947
"France","2007",6,40682
"France","2007",7,42767
"France","2007",8,40964
"France","2007",9,40578
"France","2007",10,45364
"France","2007",11,45407
"France","2007",12,49064
"France","2008",1,52778
"France","2008",2,46690
"France","2008",3,47842
"France","2008",4,45449
"France","2008",5,43874
"France","2008",6,41605
"France","2008",7,42877
"France","2008",8,41457
"France","2008",9,41054
"France","2008",10,45192
"France","2008",11,43634
"France","2008",12,50282
"France","2009",1,59918
"France","2009",2,47508
"France","2009",3,47254
"France","2009",4,44333
"France","2009",5,43720
"France","2009",6,41648
"France","2009",7,42258
"France","2009",8,42036
"France","2009",9,40965
"France","2009",10,45834
"France","2009",11,44059
"France","2009",12,49156
"France","2010",1,52003
"France","2010",2,46598
"France","2010",3,48430
"France","2010",4,44646
"France","2010",5,44771
"France","2010",6,42584
"France","2010",7,43672
"France","2010",8,42511
"France","2010",9,42659
"France","2010",10,46987
"France","2010",11,45117
"France","2010",12,51391
"France","2011",1,52996
"France","2011",2,46195
"France","2011",3,47772
"France","2011",4,43947
"France","2011",5,44187
"France","2011",6,42315
"France","2011",7,42713
"France","2011",8,42735
"France","2011",9,42093
"France","2011",10,45832
"France","2011",11,45047
"France","2011",12,49389
"France","2012",1,52283
"France","2012",2,54468
"France","2012",3,53760
"France","2012",4,46696
"France","2012",5,45855
"France","2012",6,42635
"France","2012",7,43915
"France","2012",8,43147
"France","2012",9,42185
"France","2012",10,47096
"France","2012",11,46648
"France","2012",12,51298
"France","2013",1,56084
"France","2013",2,51441
"France","2013",3,54131
"France","2013",4,46901
"France","2013",5,45307
"France","2013",6,43159
"France","2013",7,45181
"France","2013",8,42608
"France","2013",9,42913
"France","2013",10,46023
"France","2013",11,45299
"France","2013",12,50318
"France","2014",1,51122
"France","2014",2,46657
"France","2014",3,49317
"France","2014",4,45491
"France","2014",5,45478
"France","2014",6,43236
"France","2014",7,44626
"France","2014",8,44175
"France","2014",9,43563
"France","2014",10,46471
"France","2014",11,46951
"France","2014",12,52348
"France","2015",1,58453
"France","2015",2,57385
"France","2015",3,54960
"France","2015",4,47696
"France","2015",5,46244
"France","2015",6,44643
"France","2015",7,46500
"France","2015",8,45794
"France","2015",9,44673
"France","2015",10,50114
"France","2015",11,46616
"France","2015",12,50729
"France","2016",1,54109
"France","2016",2,49464
"France","2016",3,54168
"France","2016",4,48735
"France","2016",5,48053
"France","2016",6,44499
"France","2016",7,46824
"France","2016",8,45812
"France","2016",9,44842
"France","2016",10,50367
"France","2016",11,49787
"France","2016",12,57345
"France","2017",1,68161
"France","2017",2,52552
"France","2017",3,50264
"France","2017",4,47033
"France","2017",5,48403
"France","2017",6,44399
"France","2017",7,46362
"France","2017",8,46646
"France","2017",9,46163
"France","2017",10,49460
"France","2017",11,50022
"France","2017",12,56945
"France","2018",1,59778
"France","2018",2,52185
"France","2018",3,60398
"France","2018",4,50427
"France","2018",5,47853
"France","2018",6,45037
"France","2018",7,48338
"France","2018",8,47189
"France","2018",9,45807
"France","2018",10,50001
"France","2018",11,49744
"France","2018",12,52990
"France","2019",1,60421
"France","2019",2,55847
"France","2019",3,53644
"France","2019",4,49176
"France","2019",5,49117
"France","2019",6,46481
"France","2019",7,48132
"France","2019",8,47067
"France","2019",9,46189
"France","2019",10,50422
"France","2019",11,51916
"France","2019",12,54976
"France","2020",1,57370
"France","2020",2,51428
"France","2020",3,63137
"France","2020",4,66955
"France","2020",5,49150
"France","2020",6,46304
"France","2020",7,47234
"France","2020",8,49334
"France","2020",9,49392
"France","2020",10,58210
"France","2020",11,66246
"France","2020",12,64304
"France","2021",1,66794
"France","2021",2,57270
"France","2021",3,58669
"France","2021",4,57399
"France","2021",5,52622
"France","2021",6,46242
"France","2021",7,48770
"France","2021",8,51674
"France","2021",9,50091
"France","2021",10,54075
"France","2021",11,53928
"France","2021",12,64245
"Germany","2000",1,83841
"Germany","2000",2,77307
"Germany","2000",3,73131
"Germany","2000",4,68285
"Germany","2000",5,66830
"Germany","2000",6,65220
"Germany","2000",7,65007
"Germany","2000",8,65604
"Germany","2000",9,63687
"Germany","2000",10,68582
"Germany","2000",11,68550
"Germany","2000",12,72753
"Germany","2001",1,74828
"Germany","2001",2,65680
"Germany","2001",3,73293
"Germany","2001",4,69121
"Germany","2001",5,69384
"Germany","2001",6,65240
"Germany","2001",7,68517
"Germany","2001",8,66829
"Germany","2001",9,64468
"Germany","2001",10,68300
"Germany","2001",11,68452
"Germany","2001",12,74429
"Germany","2002",1,69682
"Germany","2002",2,65820
"Germany","2002",3,68246
"Germany","2002",4,77843
"Germany","2002",5,68326
"Germany","2002",6,63738
"Germany","2002",7,70327
"Germany","2002",8,65759
"Germany","2002",9,64376
"Germany","2002",10,72784
"Germany","2002",11,67349
"Germany","2002",12,87423
"Germany","2003",1,79116
"Germany","2003",2,72341
"Germany","2003",3,83497
"Germany","2003",4,70144
"Germany","2003",5,68225
"Germany","2003",6,66029
"Germany","2003",7,68133
"Germany","2003",8,73767
"Germany","2003",9,64519
"Germany","2003",10,68806
"Germany","2003",11,66955
"Germany","2003",12,72414
"Germany","2004",1,75332
"Germany","2004",2,68300
"Germany","2004",3,73288
"Germany","2004",4,67638
"Germany","2004",5,66532
"Germany","2004",6,64477
"Germany","2004",7,65155
"Germany","2004",8,65784
"Germany","2004",9,63510
"Germany","2004",10,68406
"Germany","2004",11,66827
"Germany","2004",12,73022
"Germany","2005",1,73561
"Germany","2005",2,72275
"Germany","2005",3,83271
"Germany","2005",4,68245
"Germany","2005",5,69328
"Germany","2005",6,64485
"Germany","2005",7,64725
"Germany","2005",8,64075
"Germany","2005",9,62261
"Germany","2005",10,67033
"Germany","2005",11,67339
"Germany","2005",12,73629
"Germany","2006",1,74230
"Germany","2006",2,66793
"Germany","2006",3,73680
"Germany","2006",4,68105
"Germany","2006",5,67837
"Germany","2006",6,66177
"Germany","2006",7,72864
"Germany","2006",8,64777
"Germany","2006",9,64502
"Germany","2006",10,65965
"Germany","2006",11,66288
"Germany","2006",12,70409
"Germany","2007",1,72665
"Germany","2007",2,67310
"Germany","2007",3,76221
"Germany","2007",4,69944
"Germany","2007",5,67500
"Germany","2007",6,64033
"Germany","2007",7,66683
"Germany","2007",8,64352
"Germany","2007",9,63129
"Germany","2007",10,68706
"Germany","2007",11,70062
"Germany","2007",12,76550
"Germany","2008",1,79537
"Germany","2008",2,71025
"Germany","2008",3,76064
"Germany","2008",4,71148
"Germany","2008",5,70229
"Germany","2008",6,64398
"Germany","2008",7,66715
"Germany","2008",8,65605
"Germany","2008",9,64209
"Germany","2008",10,69854
"Germany","2008",11,68771
"Germany","2008",12,76884
"Germany","2009",1,90026
"Germany","2009",2,77205
"Germany","2009",3,75966
"Germany","2009",4,69143
"Germany","2009",5,67894
"Germany","2009",6,64887
"Germany","2009",7,66275
"Germany","2009",8,65043
"Germany","2009",9,63488
"Germany","2009",10,69391
"Germany","2009",11,69970
"Germany","2009",12,75256
"Germany","2010",1,77390
"Germany","2010",2,71266
"Germany","2010",3,76382
"Germany","2010",4,69623
"Germany","2010",5,70076
"Germany","2010",6,67023
"Germany","2010",7,73373
"Germany","2010",8,67528
"Germany","2010",9,66646
"Germany","2010",10,71343
"Germany","2010",11,69663
"Germany","2010",12,78455
"Germany","2011",1,76780
"Germany","2011",2,69597
"Germany","2011",3,76912
"Germany","2011",4,70131
"Germany","2011",5,70613
"Germany","2011",6,65607
"Germany","2011",7,66646
"Germany","2011",8,68570
"Germany","2011",9,65117
"Germany","2011",10,71825
"Germany","2011",11,71950
"Germany","2011",12,78580
"Germany","2012",1,76895
"Germany","2012",2,76507
"Germany","2012",3,78204
"Germany","2012",4,73434
"Germany","2012",5,71270
"Germany","2012",6,66589
"Germany","2012",7,68391
"Germany","2012",8,68472
"Germany","2012",9,66100
"Germany","2012",10,72543
"Germany","2012",11,72469
"Germany","2012",12,78708
"Germany","2013",1,82262
"Germany","2013",2,81957
"Germany","2013",3,89394
"Germany","2013",4,78590
"Germany","2013",5,71522
"Germany","2013",6,68658
"Germany","2013",7,70290
"Germany","2013",8,68170
"Germany","2013",9,65600
"Germany","2013",10,71780
"Germany","2013",11,70164
"Germany","2013",12,75438
"Germany","2014",1,75520
"Germany","2014",2,69513
"Germany","2014",3,77336
"Germany","2014",4,71941
"Germany","2014",5,70163
"Germany","2014",6,67511
"Germany","2014",7,71795
"Germany","2014",8,68610
"Germany","2014",9,68526
"Germany","2014",10,72597
"Germany","2014",11,73722
"Germany","2014",12,81122
"Germany","2015",1,86585
"Germany","2015",2,89912
"Germany","2015",3,90726
"Germany","2015",4,76824
"Germany","2015",5,73543
"Germany","2015",6,69484
"Germany","2015",7,75689
"Germany","2015",8,71755
"Germany","2015",9,67818
"Germany","2015",10,74854
"Germany","2015",11,72144
"Germany","2015",12,75866
"Germany","2016",1,81742
"Germany","2016",2,76619
"Germany","2016",3,83669
"Germany","2016",4,75316
"Germany","2016",5,74525
"Germany","2016",6,69186
"Germany","2016",7,72122
"Germany","2016",8,71295
"Germany","2016",9,69037
"Germany","2016",10,76001
"Germany","2016",11,77051
"Germany","2016",12,84339
"Germany","2017",1,96033
"Germany","2017",2,90651
"Germany","2017",3,82934
"Germany","2017",4,73204
"Germany","2017",5,75683
"Germany","2017",6,69644
"Germany","2017",7,71411
"Germany","2017",8,71489
"Germany","2017",9,69393
"Germany","2017",10,75229
"Germany","2017",11,74989
"Germany","2017",12,81612
"Germany","2018",1,84973
"Germany","2018",2,85799
"Germany","2018",3,107104
"Germany","2018",4,79539
"Germany","2018",5,74648
"Germany","2018",6,69328
"Germany","2018",7,75605
"Germany","2018",8,78370
"Germany","2018",9,69708
"Germany","2018",10,74039
"Germany","2018",11,74762
"Germany","2018",12,80999
"Germany","2019",1,85105
"Germany","2019",2,81009
"Germany","2019",3,86739
"Germany","2019",4,77410
"Germany","2019",5,75669
"Germany","2019",6,73483
"Germany","2019",7,76926
"Germany","2019",8,73444
"Germany","2019",9,71022
"Germany","2019",10,77006
"Germany","2019",11,78378
"Germany","2019",12,83329
"Germany","2020",1,84980
"Germany","2020",2,80030
"Germany","2020",3,87396
"Germany","2020",4,83830
"Germany","2020",5,75835
"Germany","2020",6,72159
"Germany","2020",7,73795
"Germany","2020",8,78742
"Germany","2020",9,74243
"Germany","2020",10,79781
"Germany","2020",11,85989
"Germany","2020",12,108792
"Germany","2021",1,106803
"Germany","2021",2,82191
"Germany","2021",3,81901
"Germany","2021",4,81877
"Germany","2021",5,80876
"Germany","2021",6,76836
"Germany","2021",7,76704
"Germany","2021",8,76402
"Germany","2021",9,77931
"Germany","2021",10,85080
"Germany","2021",11,93915
"Germany","2021",12,103171
"Greece","2000",1,13336
"Greece","2000",2,9536
"Greece","2000",3,9244
"Greece","2000",4,8009
"Greece","2000",5,8190
"Greece","2000",6,8009
"Greece","2000",7,8446
"Greece","2000",8,8203
"Greece","2000",9,7288
"Greece","2000",10,7976
"Greece","2000",11,8091
"Greece","2000",12,8891
"Greece","2001",1,9146
"Greece","2001",2,8152
"Greece","2001",3,8825
"Greece","2001",4,8416
"Greece","2001",5,8503
"Greece","2001",6,7997
"Greece","2001",7,9060
"Greece","2001",8,8620
"Greece","2001",9,7569
"Greece","2001",10,7910
"Greece","2001",11,8531
"Greece","2001",12,9830
"Greece","2002",1,9727
"Greece","2002",2,7892
"Greece","2002",3,9277
"Greece","2002",4,9037
"Greece","2002",5,8817
"Greece","2002",6,8482
"Greece","2002",7,8831
"Greece","2002",8,8241
"Greece","2002",9,7712
"Greece","2002",10,8445
"Greece","2002",11,8342
"Greece","2002",12,9112
"Greece","2003",1,9186
"Greece","2003",2,8680
"Greece","2003",3,10495
"Greece","2003",4,9817
"Greece","2003",5,8794
"Greece","2003",6,8740
"Greece","2003",7,8503
"Greece","2003",8,8289
"Greece","2003",9,6956
"Greece","2003",10,8428
"Greece","2003",11,8354
"Greece","2003",12,9287
"Greece","2004",1,10638
"Greece","2004",2,9524
"Greece","2004",3,9178
"Greece","2004",4,8499
"Greece","2004",5,8366
"Greece","2004",6,8523
"Greece","2004",7,8641
"Greece","2004",8,8062
"Greece","2004",9,7652
"Greece","2004",10,8074
"Greece","2004",11,8548
"Greece","2004",12,9237
"Greece","2005",1,9341
"Greece","2005",2,9381
"Greece","2005",3,9689
"Greece","2005",4,8490
"Greece","2005",5,8590
"Greece","2005",6,8155
"Greece","2005",7,8765
"Greece","2005",8,8683
"Greece","2005",9,7442
"Greece","2005",10,8626
"Greece","2005",11,8711
"Greece","2005",12,9218
"Greece","2006",1,9656
"Greece","2006",2,8560
"Greece","2006",3,9267
"Greece","2006",4,8897
"Greece","2006",5,9012
"Greece","2006",6,8555
"Greece","2006",7,8629
"Greece","2006",8,8989
"Greece","2006",9,7591
"Greece","2006",10,8588
"Greece","2006",11,8780
"Greece","2006",12,8952
"Greece","2007",1,10939
"Greece","2007",2,8977
"Greece","2007",3,9673
"Greece","2007",4,9183
"Greece","2007",5,8555
"Greece","2007",6,9511
"Greece","2007",7,9897
"Greece","2007",8,8902
"Greece","2007",9,7875
"Greece","2007",10,8351
"Greece","2007",11,8743
"Greece","2007",12,9289
"Greece","2008",1,9702
"Greece","2008",2,9120
"Greece","2008",3,9281
"Greece","2008",4,8896
"Greece","2008",5,9061
"Greece","2008",6,8848
"Greece","2008",7,8954
"Greece","2008",8,9117
"Greece","2008",9,7964
"Greece","2008",10,8883
"Greece","2008",11,8810
"Greece","2008",12,9343
"Greece","2009",1,9932
"Greece","2009",2,8971
"Greece","2009",3,10841
"Greece","2009",4,9221
"Greece","2009",5,8859
"Greece","2009",6,8482
"Greece","2009",7,8917
"Greece","2009",8,8593
"Greece","2009",9,7912
"Greece","2009",10,8795
"Greece","2009",11,8748
"Greece","2009",12,9045
"Greece","2010",1,9520
"Greece","2010",2,8829
"Greece","2010",3,9392
"Greece","2010",4,9087
"Greece","2010",5,8898
"Greece","2010",6,8644
"Greece","2010",7,9287
"Greece","2010",8,10066
"Greece","2010",9,8305
"Greece","2010",10,8841
"Greece","2010",11,8969
"Greece","2010",12,9246
"Greece","2011",1,9960
"Greece","2011",2,9382
"Greece","2011",3,9719
"Greece","2011",4,9246
"Greece","2011",5,9276
"Greece","2011",6,8618
"Greece","2011",7,9719
"Greece","2011",8,8880
"Greece","2011",9,8128
"Greece","2011",10,8859
"Greece","2011",11,9392
"Greece","2011",12,9920
"Greece","2012",1,10802
"Greece","2012",2,11052
"Greece","2012",3,11655
"Greece","2012",4,9650
"Greece","2012",5,8809
"Greece","2012",6,9549
"Greece","2012",7,10032
"Greece","2012",8,9592
"Greece","2012",9,8056
"Greece","2012",10,8478
"Greece","2012",11,8892
"Greece","2012",12,10101
"Greece","2013",1,10388
"Greece","2013",2,9181
"Greece","2013",3,10128
"Greece","2013",4,9059
"Greece","2013",5,9074
"Greece","2013",6,8766
"Greece","2013",7,9171
"Greece","2013",8,9368
"Greece","2013",9,8200
"Greece","2013",10,8940
"Greece","2013",11,9027
"Greece","2013",12,10492
"Greece","2014",1,10426
"Greece","2014",2,9505
"Greece","2014",3,10376
"Greece","2014",4,9253
"Greece","2014",5,9150
"Greece","2014",6,8864
"Greece","2014",7,9335
"Greece","2014",8,9255
"Greece","2014",9,8352
"Greece","2014",10,9302
"Greece","2014",11,9648
"Greece","2014",12,10274
"Greece","2015",1,13081
"Greece","2015",2,10722
"Greece","2015",3,11096
"Greece","2015",4,10097
"Greece","2015",5,9329
"Greece","2015",6,8890
"Greece","2015",7,10007
"Greece","2015",8,9826
"Greece","2015",9,8697
"Greece","2015",10,9169
"Greece","2015",11,9801
"Greece","2015",12,10468
"Greece","2016",1,11626
"Greece","2016",2,10237
"Greece","2016",3,9721
"Greece","2016",4,9360
"Greece","2016",5,9570
"Greece","2016",6,10048
"Greece","2016",7,9554
"Greece","2016",8,9576
"Greece","2016",9,8386
"Greece","2016",10,9384
"Greece","2016",11,9866
"Greece","2016",12,11460
"Greece","2017",1,14834
"Greece","2017",2,10802
"Greece","2017",3,10698
"Greece","2017",4,10014
"Greece","2017",5,9376
"Greece","2017",6,9515
"Greece","2017",7,10444
"Greece","2017",8,10238
"Greece","2017",9,8597
"Greece","2017",10,9600
"Greece","2017",11,9723
"Greece","2017",12,10660
"Greece","2018",1,10961
"Greece","2018",2,10181
"Greece","2018",3,10781
"Greece","2018",4,9856
"Greece","2018",5,9257
"Greece","2018",6,9269
"Greece","2018",7,9984
"Greece","2018",8,10017
"Greece","2018",9,9005
"Greece","2018",10,9840
"Greece","2018",11,9999
"Greece","2018",12,11146
"Greece","2019",1,13055
"Greece","2019",2,10726
"Greece","2019",3,10954
"Greece","2019",4,10077
"Greece","2019",5,10097
"Greece","2019",6,10242
"Greece","2019",7,10110
"Greece","2019",8,10380
"Greece","2019",9,9083
"Greece","2019",10,9474
"Greece","2019",11,9776
"Greece","2019",12,10991
"Greece","2020",1,12691
"Greece","2020",2,11126
"Greece","2020",3,11326
"Greece","2020",4,9866
"Greece","2020",5,9875
"Greece","2020",6,9545
"Greece","2020",7,10417
"Greece","2020",8,10847
"Greece","2020",9,9600
"Greece","2020",10,9979
"Greece","2020",11,12573
"Greece","2020",12,13202
"Greece","2021",1,11596
"Greece","2021",2,10159
"Greece","2021",3,12160
"Greece","2021",4,12204
"Greece","2021",5,11674
"Greece","2021",6,10949
"Greece","2021",7,12066
"Greece","2021",8,13481
"Greece","2021",9,10901
"Greece","2021",10,11213
"Greece","2021",11,12933
"Greece","2021",12,14587
"Hungary","2000",1,15350
"Hungary","2000",2,10998
"Hungary","2000",3,11629
"Hungary","2000",4,10819
"Hungary","2000",5,10805
"Hungary","2000",6,10808
"Hungary","2000",7,10590
"Hungary","2000",8,10727
"Hungary","2000",9,10163
"Hungary","2000",10,11160
"Hungary","2000",11,10557
"Hungary","2000",12,11995
"Hungary","2001",1,11721
"Hungary","2001",2,10398
"Hungary","2001",3,11150
"Hungary","2001",4,10730
"Hungary","2001",5,10863
"Hungary","2001",6,10542
"Hungary","2001",7,10794
"Hungary","2001",8,10476
"Hungary","2001",9,10430
"Hungary","2001",10,11084
"Hungary","2001",11,11275
"Hungary","2001",12,12720
"Hungary","2002",1,12307
"Hungary","2002",2,10219
"Hungary","2002",3,11280
"Hungary","2002",4,11366
"Hungary","2002",5,10886
"Hungary","2002",6,11014
"Hungary","2002",7,10750
"Hungary","2002",8,10089
"Hungary","2002",9,10141
"Hungary","2002",10,11543
"Hungary","2002",11,10899
"Hungary","2002",12,12339
"Hungary","2003",1,12402
"Hungary","2003",2,11011
"Hungary","2003",3,14308
"Hungary","2003",4,11977
"Hungary","2003",5,10886
"Hungary","2003",6,10530
"Hungary","2003",7,10460
"Hungary","2003",8,10428
"Hungary","2003",9,10127
"Hungary","2003",10,11255
"Hungary","2003",11,10672
"Hungary","2003",12,11767
"Hungary","2004",1,12783
"Hungary","2004",2,11915
"Hungary","2004",3,11605
"Hungary","2004",4,10808
"Hungary","2004",5,10751
"Hungary","2004",6,10300
"Hungary","2004",7,10447
"Hungary","2004",8,10158
"Hungary","2004",9,10117
"Hungary","2004",10,11087
"Hungary","2004",11,10798
"Hungary","2004",12,11723
"Hungary","2005",1,11710
"Hungary","2005",2,11322
"Hungary","2005",3,14198
"Hungary","2005",4,11651
"Hungary","2005",5,11318
