"country_name","date","cum_deaths_gov","year","month","week"
"Georgia",2022-10-01,40281,2022,10,39
"Georgia",2022-10-08,40374,2022,10,40
"Georgia",2022-10-15,40448,2022,10,41
"Georgia",2022-10-22,40552,2022,10,42
"Georgia",2022-10-29,40626,2022,10,43
"Georgia",2022-11-05,40696,2022,11,44
"Georgia",2022-11-12,40803,2022,11,45
"Georgia",2022-11-19,40915,2022,11,46
"Georgia",2022-11-26,41024,2022,11,47
"Georgia",2022-12-03,41070,2022,12,48
"Georgia",2022-12-10,41172,2022,12,49
"Georgia",2022-12-17,41244,2022,12,50
"Georgia",2022-12-24,41361,2022,12,51
"Georgia",2022-12-31,41417,2022,12,52
"Grand Princess",2020-01-25,0,2020,1,4
"Grand Princess",2020-02-01,0,2020,2,5
"Grand Princess",2020-02-08,0,2020,2,6
"Grand Princess",2020-02-15,0,2020,2,7
"Grand Princess",2020-02-22,0,2020,2,8
"Grand Princess",2020-02-29,0,2020,2,9
"Grand Princess",2020-03-07,0,2020,3,10
"Grand Princess",2020-03-14,0,2020,3,11
"Grand Princess",2020-03-21,1,2020,3,12
"Grand Princess",2020-03-28,3,2020,3,13
"Grand Princess",2020-04-04,3,2020,4,14
"Grand Princess",2020-04-11,3,2020,4,15
"Grand Princess",2020-04-18,0,2020,4,16
"Grand Princess",2020-04-25,3,2020,4,17
"Grand Princess",2020-05-02,3,2020,5,18
"Grand Princess",2020-05-09,3,2020,5,19
"Grand Princess",2020-05-16,3,2020,5,20
"Grand Princess",2020-05-23,3,2020,5,21
"Grand Princess",2020-05-30,3,2020,5,22
"Grand Princess",2020-06-06,3,2020,6,23
"Grand Princess",2020-06-13,3,2020,6,24
"Grand Princess",2020-06-20,3,2020,6,25
"Grand Princess",2020-06-27,3,2020,6,26
"Grand Princess",2020-07-04,3,2020,7,27
"Grand Princess",2020-07-11,3,2020,7,28
"Grand Princess",2020-07-18,3,2020,7,29
"Grand Princess",2020-07-25,3,2020,7,30
"Grand Princess",2020-08-01,3,2020,8,31
"Grand Princess",2020-08-08,3,2020,8,32
"Grand Princess",2020-08-15,3,2020,8,33
"Grand Princess",2020-08-22,3,2020,8,34
"Grand Princess",2020-08-29,3,2020,8,35
"Grand Princess",2020-09-05,3,2020,9,36
"Grand Princess",2020-09-12,3,2020,9,37
"Grand Princess",2020-09-19,3,2020,9,38
"Grand Princess",2020-09-26,3,2020,9,39
"Grand Princess",2020-10-03,3,2020,10,40
"Grand Princess",2020-10-10,3,2020,10,41
"Grand Princess",2020-10-17,3,2020,10,42
"Grand Princess",2020-10-24,3,2020,10,43
"Grand Princess",2020-10-31,3,2020,10,44
"Grand Princess",2020-11-07,3,2020,11,45
"Grand Princess",2020-11-14,3,2020,11,46
"Grand Princess",2020-11-21,3,2020,11,47
"Grand Princess",2020-11-28,3,2020,11,48
"Grand Princess",2020-12-05,3,2020,12,49
"Grand Princess",2020-12-12,3,2020,12,50
"Grand Princess",2020-12-19,3,2020,12,51
"Grand Princess",2020-12-26,3,2020,12,52
"Grand Princess",2021-01-02,3,2021,1,53
"Grand Princess",2021-01-09,3,2021,1,1
"Grand Princess",2021-01-16,3,2021,1,2
"Grand Princess",2021-01-23,3,2021,1,3
"Grand Princess",2021-01-30,3,2021,1,4
"Grand Princess",2021-02-06,3,2021,2,5
"Grand Princess",2021-02-13,3,2021,2,6
"Grand Princess",2021-02-20,3,2021,2,7
"Grand Princess",2021-02-27,3,2021,2,8
"Grand Princess",2021-03-06,3,2021,3,9
"Grand Princess",2021-03-13,3,2021,3,10
"Grand Princess",2021-03-20,3,2021,3,11
"Grand Princess",2021-03-27,3,2021,3,12
"Grand Princess",2021-04-03,3,2021,4,13
"Grand Princess",2021-04-10,3,2021,4,14
"Grand Princess",2021-04-17,3,2021,4,15
"Grand Princess",2021-04-24,3,2021,4,16
"Grand Princess",2021-05-01,3,2021,5,17
"Grand Princess",2021-05-08,3,2021,5,18
"Grand Princess",2021-05-15,3,2021,5,19
"Grand Princess",2021-05-22,3,2021,5,20
"Grand Princess",2021-05-29,3,2021,5,21
"Grand Princess",2021-06-05,3,2021,6,22
"Grand Princess",2021-06-12,3,2021,6,23
"Grand Princess",2021-06-19,3,2021,6,24
"Grand Princess",2021-06-26,3,2021,6,25
"Grand Princess",2021-07-03,3,2021,7,26
"Grand Princess",2021-07-10,3,2021,7,27
"Grand Princess",2021-07-17,3,2021,7,28
"Grand Princess",2021-07-24,3,2021,7,29
"Grand Princess",2021-07-31,3,2021,7,30
"Grand Princess",2021-08-07,3,2021,8,31
"Grand Princess",2021-08-14,3,2021,8,32
"Grand Princess",2021-08-21,3,2021,8,33
"Grand Princess",2021-08-28,3,2021,8,34
"Grand Princess",2021-09-04,3,2021,9,35
"Grand Princess",2021-09-11,3,2021,9,36
"Grand Princess",2021-09-18,3,2021,9,37
"Grand Princess",2021-09-25,3,2021,9,38
"Grand Princess",2021-10-02,3,2021,10,39
"Grand Princess",2021-10-09,3,2021,10,40
"Grand Princess",2021-10-16,3,2021,10,41
"Grand Princess",2021-10-23,3,2021,10,42
"Grand Princess",2021-10-30,3,2021,10,43
"Grand Princess",2021-11-06,3,2021,11,44
"Grand Princess",2021-11-13,3,2021,11,45
"Grand Princess",2021-11-20,3,2021,11,46
"Grand Princess",2021-11-27,3,2021,11,47
"Grand Princess",2021-12-04,3,2021,12,48
"Grand Princess",2021-12-11,3,2021,12,49
"Grand Princess",2021-12-18,3,2021,12,50
"Grand Princess",2021-12-25,3,2021,12,51
"Grand Princess",2022-01-01,3,2022,1,52
"Grand Princess",2022-01-08,3,2022,1,1
"Grand Princess",2022-01-15,3,2022,1,2
"Grand Princess",2022-01-22,3,2022,1,3
"Grand Princess",2022-01-29,3,2022,1,4
"Grand Princess",2022-02-05,3,2022,2,5
"Grand Princess",2022-02-12,3,2022,2,6
"Grand Princess",2022-02-19,3,2022,2,7
"Grand Princess",2022-02-26,3,2022,2,8
"Grand Princess",2022-03-05,3,2022,3,9
"Grand Princess",2022-03-12,3,2022,3,10
"Grand Princess",2022-03-19,3,2022,3,11
"Grand Princess",2022-03-26,3,2022,3,12
"Grand Princess",2022-04-02,3,2022,4,13
"Grand Princess",2022-04-09,3,2022,4,14
"Grand Princess",2022-04-16,3,2022,4,15
"Grand Princess",2022-04-23,3,2022,4,16
"Grand Princess",2022-04-30,3,2022,4,17
"Grand Princess",2022-05-07,3,2022,5,18
"Grand Princess",2022-05-14,3,2022,5,19
"Grand Princess",2022-05-21,3,2022,5,20
"Grand Princess",2022-05-28,3,2022,5,21
"Grand Princess",2022-06-04,3,2022,6,22
"Grand Princess",2022-06-11,3,2022,6,23
"Grand Princess",2022-06-18,3,2022,6,24
"Grand Princess",2022-06-25,3,2022,6,25
"Grand Princess",2022-07-02,3,2022,7,26
"Grand Princess",2022-07-09,3,2022,7,27
"Grand Princess",2022-07-16,3,2022,7,28
"Grand Princess",2022-07-23,3,2022,7,29
"Grand Princess",2022-07-30,3,2022,7,30
"Grand Princess",2022-08-06,3,2022,8,31
"Grand Princess",2022-08-13,3,2022,8,32
"Grand Princess",2022-08-20,3,2022,8,33
"Grand Princess",2022-08-27,3,2022,8,34
"Grand Princess",2022-09-03,3,2022,9,35
"Grand Princess",2022-09-10,3,2022,9,36
"Grand Princess",2022-09-17,3,2022,9,37
"Grand Princess",2022-09-24,3,2022,9,38
"Grand Princess",2022-10-01,3,2022,10,39
"Grand Princess",2022-10-08,3,2022,10,40
"Grand Princess",2022-10-15,3,2022,10,41
"Grand Princess",2022-10-22,3,2022,10,42
"Grand Princess",2022-10-29,3,2022,10,43
"Grand Princess",2022-11-05,3,2022,11,44
"Grand Princess",2022-11-12,3,2022,11,45
"Grand Princess",2022-11-19,3,2022,11,46
"Grand Princess",2022-11-26,3,2022,11,47
"Grand Princess",2022-12-03,3,2022,12,48
"Grand Princess",2022-12-10,3,2022,12,49
"Grand Princess",2022-12-17,3,2022,12,50
"Grand Princess",2022-12-24,3,2022,12,51
"Grand Princess",2022-12-31,3,2022,12,52
"Guam",2020-01-25,0,2020,1,4
"Guam",2020-02-01,0,2020,2,5
"Guam",2020-02-08,0,2020,2,6
"Guam",2020-02-15,0,2020,2,7
"Guam",2020-02-22,0,2020,2,8
"Guam",2020-02-29,0,2020,2,9
"Guam",2020-03-07,0,2020,3,10
"Guam",2020-03-14,0,2020,3,11
"Guam",2020-03-21,0,2020,3,12
"Guam",2020-03-28,1,2020,3,13
"Guam",2020-04-04,4,2020,4,14
"Guam",2020-04-11,5,2020,4,15
"Guam",2020-04-18,5,2020,4,16
"Guam",2020-04-25,5,2020,4,17
"Guam",2020-05-02,5,2020,5,18
"Guam",2020-05-09,5,2020,5,19
"Guam",2020-05-16,5,2020,5,20
"Guam",2020-05-23,5,2020,5,21
"Guam",2020-05-30,5,2020,5,22
"Guam",2020-06-06,5,2020,6,23
"Guam",2020-06-13,5,2020,6,24
"Guam",2020-06-20,5,2020,6,25
"Guam",2020-06-27,5,2020,6,26
"Guam",2020-07-04,5,2020,7,27
"Guam",2020-07-11,5,2020,7,28
"Guam",2020-07-18,5,2020,7,29
"Guam",2020-07-25,5,2020,7,30
"Guam",2020-08-01,5,2020,8,31
"Guam",2020-08-08,5,2020,8,32
"Guam",2020-08-15,5,2020,8,33
"Guam",2020-08-22,7,2020,8,34
"Guam",2020-08-29,10,2020,8,35
"Guam",2020-09-05,15,2020,9,36
"Guam",2020-09-12,25,2020,9,37
"Guam",2020-09-19,34,2020,9,38
"Guam",2020-09-26,42,2020,9,39
"Guam",2020-10-03,51,2020,10,40
"Guam",2020-10-10,58,2020,10,41
"Guam",2020-10-17,63,2020,10,42
"Guam",2020-10-24,71,2020,10,43
"Guam",2020-10-31,79,2020,10,44
"Guam",2020-11-07,89,2020,11,45
"Guam",2020-11-14,93,2020,11,46
"Guam",2020-11-21,104,2020,11,47
"Guam",2020-11-28,112,2020,11,48
"Guam",2020-12-05,113,2020,12,49
"Guam",2020-12-12,115,2020,12,50
"Guam",2020-12-19,119,2020,12,51
"Guam",2020-12-26,121,2020,12,52
"Guam",2021-01-02,122,2021,1,53
"Guam",2021-01-09,124,2021,1,1
"Guam",2021-01-16,125,2021,1,2
"Guam",2021-01-23,128,2021,1,3
"Guam",2021-01-30,129,2021,1,4
"Guam",2021-02-06,129,2021,2,5
"Guam",2021-02-13,130,2021,2,6
"Guam",2021-02-20,130,2021,2,7
"Guam",2021-02-27,131,2021,2,8
"Guam",2021-03-06,133,2021,3,9
"Guam",2021-03-13,133,2021,3,10
"Guam",2021-03-20,134,2021,3,11
"Guam",2021-03-27,134,2021,3,12
"Guam",2021-04-03,136,2021,4,13
"Guam",2021-04-10,136,2021,4,14
"Guam",2021-04-17,136,2021,4,15
"Guam",2021-04-24,136,2021,4,16
"Guam",2021-05-01,136,2021,5,17
"Guam",2021-05-08,139,2021,5,18
"Guam",2021-05-15,140,2021,5,19
"Guam",2021-05-22,139,2021,5,20
"Guam",2021-05-29,139,2021,5,21
"Guam",2021-06-05,139,2021,6,22
"Guam",2021-06-12,139,2021,6,23
"Guam",2021-06-19,139,2021,6,24
"Guam",2021-06-26,139,2021,6,25
"Guam",2021-07-03,140,2021,7,26
"Guam",2021-07-10,141,2021,7,27
"Guam",2021-07-17,142,2021,7,28
"Guam",2021-07-24,143,2021,7,29
"Guam",2021-07-31,143,2021,7,30
"Guam",2021-08-07,143,2021,8,31
"Guam",2021-08-14,143,2021,8,32
"Guam",2021-08-21,144,2021,8,33
"Guam",2021-08-28,145,2021,8,34
"Guam",2021-09-04,151,2021,9,35
"Guam",2021-09-11,159,2021,9,36
"Guam",2021-09-18,179,2021,9,37
"Guam",2021-09-25,184,2021,9,38
"Guam",2021-10-02,198,2021,10,39
"Guam",2021-10-09,212,2021,10,40
"Guam",2021-10-16,222,2021,10,41
"Guam",2021-10-23,227,2021,10,42
"Guam",2021-10-30,238,2021,10,43
"Guam",2021-11-06,248,2021,11,44
"Guam",2021-11-13,258,2021,11,45
"Guam",2021-11-20,262,2021,11,46
"Guam",2021-11-27,263,2021,11,47
"Guam",2021-12-04,266,2021,12,48
"Guam",2021-12-11,267,2021,12,49
"Guam",2021-12-18,270,2021,12,50
"Guam",2021-12-25,270,2021,12,51
"Guam",2022-01-01,270,2022,1,52
"Guam",2022-01-08,274,2022,1,1
"Guam",2022-01-15,274,2022,1,2
"Guam",2022-01-22,276,2022,1,3
"Guam",2022-01-29,285,2022,1,4
"Guam",2022-02-05,296,2022,2,5
"Guam",2022-02-12,306,2022,2,6
"Guam",2022-02-19,316,2022,2,7
"Guam",2022-02-26,322,2022,2,8
"Guam",2022-03-05,331,2022,3,9
"Guam",2022-03-12,337,2022,3,10
"Guam",2022-03-19,341,2022,3,11
"Guam",2022-03-26,340,2022,3,12
"Guam",2022-04-02,349,2022,4,13
"Guam",2022-04-09,352,2022,4,14
"Guam",2022-04-16,354,2022,4,15
"Guam",2022-04-23,354,2022,4,16
"Guam",2022-04-30,354,2022,4,17
"Guam",2022-05-07,355,2022,5,18
"Guam",2022-05-14,361,2022,5,19
"Guam",2022-05-21,361,2022,5,20
"Guam",2022-05-28,363,2022,5,21
"Guam",2022-06-04,364,2022,6,22
"Guam",2022-06-11,367,2022,6,23
"Guam",2022-06-18,370,2022,6,24
"Guam",2022-06-25,371,2022,6,25
"Guam",2022-07-02,372,2022,7,26
"Guam",2022-07-09,371,2022,7,27
"Guam",2022-07-16,376,2022,7,28
"Guam",2022-07-23,377,2022,7,29
"Guam",2022-07-30,380,2022,7,30
"Guam",2022-08-06,382,2022,8,31
"Guam",2022-08-13,385,2022,8,32
"Guam",2022-08-20,389,2022,8,33
"Guam",2022-08-27,389,2022,8,34
"Guam",2022-09-03,390,2022,9,35
"Guam",2022-09-10,394,2022,9,36
"Guam",2022-09-17,394,2022,9,37
"Guam",2022-09-24,401,2022,9,38
"Guam",2022-10-01,401,2022,10,39
"Guam",2022-10-08,401,2022,10,40
"Guam",2022-10-15,401,2022,10,41
"Guam",2022-10-22,401,2022,10,42
"Guam",2022-10-29,401,2022,10,43
"Guam",2022-11-05,404,2022,11,44
"Guam",2022-11-12,406,2022,11,45
"Guam",2022-11-19,407,2022,11,46
"Guam",2022-11-26,407,2022,11,47
"Guam",2022-12-03,409,2022,12,48
"Guam",2022-12-10,409,2022,12,49
"Guam",2022-12-17,411,2022,12,50
"Guam",2022-12-24,411,2022,12,51
"Guam",2022-12-31,411,2022,12,52
"Hawaii",2020-01-25,0,2020,1,4
"Hawaii",2020-02-01,0,2020,2,5
"Hawaii",2020-02-08,0,2020,2,6
"Hawaii",2020-02-15,0,2020,2,7
"Hawaii",2020-02-22,0,2020,2,8
"Hawaii",2020-02-29,0,2020,2,9
"Hawaii",2020-03-07,0,2020,3,10
"Hawaii",2020-03-14,0,2020,3,11
"Hawaii",2020-03-21,0,2020,3,12
"Hawaii",2020-03-28,0,2020,3,13
"Hawaii",2020-04-04,3,2020,4,14
"Hawaii",2020-04-11,8,2020,4,15
"Hawaii",2020-04-18,9,2020,4,16
"Hawaii",2020-04-25,13,2020,4,17
"Hawaii",2020-05-02,16,2020,5,18
"Hawaii",2020-05-09,17,2020,5,19
"Hawaii",2020-05-16,17,2020,5,20
"Hawaii",2020-05-23,17,2020,5,21
"Hawaii",2020-05-30,17,2020,5,22
"Hawaii",2020-06-06,17,2020,6,23
"Hawaii",2020-06-13,17,2020,6,24
"Hawaii",2020-06-20,17,2020,6,25
"Hawaii",2020-06-27,18,2020,6,26
"Hawaii",2020-07-04,19,2020,7,27
"Hawaii",2020-07-11,19,2020,7,28
"Hawaii",2020-07-18,24,2020,7,29
"Hawaii",2020-07-25,26,2020,7,30
"Hawaii",2020-08-01,26,2020,8,31
"Hawaii",2020-08-08,31,2020,8,32
"Hawaii",2020-08-15,40,2020,8,33
"Hawaii",2020-08-22,47,2020,8,34
"Hawaii",2020-08-29,62,2020,8,35
"Hawaii",2020-09-05,84,2020,9,36
"Hawaii",2020-09-12,97,2020,9,37
"Hawaii",2020-09-19,120,2020,9,38
"Hawaii",2020-09-26,131,2020,9,39
"Hawaii",2020-10-03,153,2020,10,40
"Hawaii",2020-10-10,168,2020,10,41
"Hawaii",2020-10-17,186,2020,10,42
"Hawaii",2020-10-24,212,2020,10,43
"Hawaii",2020-10-31,219,2020,10,44
"Hawaii",2020-11-07,220,2020,11,45
"Hawaii",2020-11-14,222,2020,11,46
"Hawaii",2020-11-21,231,2020,11,47
"Hawaii",2020-11-28,240,2020,11,48
"Hawaii",2020-12-05,261,2020,12,49
"Hawaii",2020-12-12,271,2020,12,50
"Hawaii",2020-12-19,281,2020,12,51
"Hawaii",2020-12-26,285,2020,12,52
"Hawaii",2021-01-02,289,2021,1,53
"Hawaii",2021-01-09,308,2021,1,1
"Hawaii",2021-01-16,320,2021,1,2
"Hawaii",2021-01-23,336,2021,1,3
"Hawaii",2021-01-30,407,2021,1,4
"Hawaii",2021-02-06,416,2021,2,5
"Hawaii",2021-02-13,425,2021,2,6
"Hawaii",2021-02-20,430,2021,2,7
"Hawaii",2021-02-27,439,2021,2,8
"Hawaii",2021-03-06,444,2021,3,9
"Hawaii",2021-03-13,450,2021,3,10
"Hawaii",2021-03-20,453,2021,3,11
"Hawaii",2021-03-27,462,2021,3,12
"Hawaii",2021-04-03,467,2021,4,13
"Hawaii",2021-04-10,471,2021,4,14
"Hawaii",2021-04-17,474,2021,4,15
"Hawaii",2021-04-24,478,2021,4,16
"Hawaii",2021-05-01,483,2021,5,17
"Hawaii",2021-05-08,487,2021,5,18
"Hawaii",2021-05-15,491,2021,5,19
"Hawaii",2021-05-22,494,2021,5,20
"Hawaii",2021-05-29,499,2021,5,21
"Hawaii",2021-06-05,502,2021,6,22
"Hawaii",2021-06-12,506,2021,6,23
"Hawaii",2021-06-19,511,2021,6,24
"Hawaii",2021-06-26,516,2021,6,25
"Hawaii",2021-07-03,518,2021,7,26
"Hawaii",2021-07-10,521,2021,7,27
"Hawaii",2021-07-17,523,2021,7,28
"Hawaii",2021-07-24,527,2021,7,29
"Hawaii",2021-07-31,537,2021,7,30
"Hawaii",2021-08-07,542,2021,8,31
"Hawaii",2021-08-14,548,2021,8,32
"Hawaii",2021-08-21,563,2021,8,33
"Hawaii",2021-08-28,587,2021,8,34
"Hawaii",2021-09-04,614,2021,9,35
"Hawaii",2021-09-11,653,2021,9,36
"Hawaii",2021-09-18,702,2021,9,37
"Hawaii",2021-09-25,747,2021,9,38
"Hawaii",2021-10-02,801,2021,10,39
"Hawaii",2021-10-09,837,2021,10,40
"Hawaii",2021-10-16,866,2021,10,41
"Hawaii",2021-10-23,885,2021,10,42
"Hawaii",2021-10-30,906,2021,10,43
"Hawaii",2021-11-06,950,2021,11,44
"Hawaii",2021-11-13,976,2021,11,45
"Hawaii",2021-11-20,1002,2021,11,46
"Hawaii",2021-11-27,1015,2021,11,47
"Hawaii",2021-12-04,1032,2021,12,48
"Hawaii",2021-12-11,1053,2021,12,49
"Hawaii",2021-12-18,1070,2021,12,50
"Hawaii",2021-12-25,1082,2021,12,51
"Hawaii",2022-01-01,1094,2022,1,52
"Hawaii",2022-01-08,1102,2022,1,1
"Hawaii",2022-01-15,1123,2022,1,2
"Hawaii",2022-01-22,1142,2022,1,3
"Hawaii",2022-01-29,1173,2022,1,4
"Hawaii",2022-02-05,1222,2022,2,5
"Hawaii",2022-02-12,1258,2022,2,6
"Hawaii",2022-02-19,1300,2022,2,7
"Hawaii",2022-02-26,1330,2022,2,8
"Hawaii",2022-03-05,1353,2022,3,9
"Hawaii",2022-03-12,1354,2022,3,10
"Hawaii",2022-03-19,1368,2022,3,11
"Hawaii",2022-03-26,1373,2022,3,12
"Hawaii",2022-04-02,1379,2022,4,13
"Hawaii",2022-04-09,1382,2022,4,14
"Hawaii",2022-04-16,1390,2022,4,15
"Hawaii",2022-04-23,1407,2022,4,16
"Hawaii",2022-04-30,1418,2022,4,17
"Hawaii",2022-05-07,1428,2022,5,18
"Hawaii",2022-05-14,1434,2022,5,19
"Hawaii",2022-05-21,1446,2022,5,20
"Hawaii",2022-05-28,1451,2022,5,21
"Hawaii",2022-06-04,1457,2022,6,22
"Hawaii",2022-06-11,1465,2022,6,23
"Hawaii",2022-06-18,1474,2022,6,24
"Hawaii",2022-06-25,1489,2022,6,25
"Hawaii",2022-07-02,1504,2022,7,26
"Hawaii",2022-07-09,1524,2022,7,27
"Hawaii",2022-07-16,1535,2022,7,28
"Hawaii",2022-07-23,1548,2022,7,29
"Hawaii",2022-07-30,1571,2022,7,30
"Hawaii",2022-08-06,1592,2022,8,31
"Hawaii",2022-08-13,1606,2022,8,32
"Hawaii",2022-08-20,1619,2022,8,33
"Hawaii",2022-08-27,1632,2022,8,34
"Hawaii",2022-09-03,1644,2022,9,35
"Hawaii",2022-09-10,1655,2022,9,36
"Hawaii",2022-09-17,1665,2022,9,37
"Hawaii",2022-09-24,1679,2022,9,38
"Hawaii",2022-10-01,1686,2022,10,39
"Hawaii",2022-10-08,1694,2022,10,40
"Hawaii",2022-10-15,1699,2022,10,41
"Hawaii",2022-10-22,1702,2022,10,42
"Hawaii",2022-10-29,1704,2022,10,43
"Hawaii",2022-11-05,1711,2022,11,44
"Hawaii",2022-11-12,1716,2022,11,45
"Hawaii",2022-11-19,1722,2022,11,46
"Hawaii",2022-11-26,1732,2022,11,47
"Hawaii",2022-12-03,1737,2022,12,48
"Hawaii",2022-12-10,1744,2022,12,49
"Hawaii",2022-12-17,1748,2022,12,50
"Hawaii",2022-12-24,1758,2022,12,51
"Hawaii",2022-12-31,1761,2022,12,52
"Idaho",2020-01-25,0,2020,1,4
"Idaho",2020-02-01,0,2020,2,5
"Idaho",2020-02-08,0,2020,2,6
"Idaho",2020-02-15,0,2020,2,7
"Idaho",2020-02-22,0,2020,2,8
"Idaho",2020-02-29,0,2020,2,9
"Idaho",2020-03-07,0,2020,3,10
"Idaho",2020-03-14,0,2020,3,11
"Idaho",2020-03-21,0,2020,3,12
"Idaho",2020-03-28,4,2020,3,13
"Idaho",2020-04-04,10,2020,4,14
"Idaho",2020-04-11,25,2020,4,15
"Idaho",2020-04-18,43,2020,4,16
"Idaho",2020-04-25,56,2020,4,17
"Idaho",2020-05-02,64,2020,5,18
"Idaho",2020-05-09,67,2020,5,19
"Idaho",2020-05-16,73,2020,5,20
"Idaho",2020-05-23,79,2020,5,21
"Idaho",2020-05-30,82,2020,5,22
"Idaho",2020-06-06,83,2020,6,23
"Idaho",2020-06-13,87,2020,6,24
"Idaho",2020-06-20,89,2020,6,25
"Idaho",2020-06-27,91,2020,6,26
"Idaho",2020-07-04,93,2020,7,27
"Idaho",2020-07-11,102,2020,7,28
"Idaho",2020-07-18,119,2020,7,29
"Idaho",2020-07-25,146,2020,7,30
"Idaho",2020-08-01,197,2020,8,31
"Idaho",2020-08-08,235,2020,8,32
"Idaho",2020-08-15,269,2020,8,33
"Idaho",2020-08-22,306,2020,8,34
"Idaho",2020-08-29,358,2020,8,35
"Idaho",2020-09-05,384,2020,9,36
"Idaho",2020-09-12,415,2020,9,37
"Idaho",2020-09-19,441,2020,9,38
"Idaho",2020-09-26,460,2020,9,39
"Idaho",2020-10-03,480,2020,10,40
"Idaho",2020-10-10,507,2020,10,41
"Idaho",2020-10-17,529,2020,10,42
"Idaho",2020-10-24,572,2020,10,43
"Idaho",2020-10-31,629,2020,10,44
"Idaho",2020-11-07,683,2020,11,45
"Idaho",2020-11-14,759,2020,11,46
"Idaho",2020-11-21,847,2020,11,47
"Idaho",2020-11-28,913,2020,11,48
"Idaho",2020-12-05,1032,2020,12,49
"Idaho",2020-12-12,1169,2020,12,50
"Idaho",2020-12-19,1275,2020,12,51
"Idaho",2020-12-26,1354,2020,12,52
"Idaho",2021-01-02,1448,2021,1,53
"Idaho",2021-01-09,1528,2021,1,1
"Idaho",2021-01-16,1605,2021,1,2
"Idaho",2021-01-23,1668,2021,1,3
"Idaho",2021-01-30,1725,2021,1,4
"Idaho",2021-02-06,1767,2021,2,5
"Idaho",2021-02-13,1803,2021,2,6
"Idaho",2021-02-20,1826,2021,2,7
"Idaho",2021-02-27,1860,2021,2,8
"Idaho",2021-03-06,1879,2021,3,9
"Idaho",2021-03-13,1910,2021,3,10
"Idaho",2021-03-20,1941,2021,3,11
"Idaho",2021-03-27,1954,2021,3,12
"Idaho",2021-04-03,1966,2021,4,13
"Idaho",2021-04-10,1993,2021,4,14
"Idaho",2021-04-17,2017,2021,4,15
"Idaho",2021-04-24,2031,2021,4,16
"Idaho",2021-05-01,2046,2021,5,17
"Idaho",2021-05-08,2061,2021,5,18
"Idaho",2021-05-15,2069,2021,5,19
"Idaho",2021-05-22,2080,2021,5,20
"Idaho",2021-05-29,2090,2021,5,21
"Idaho",2021-06-05,2101,2021,6,22
"Idaho",2021-06-12,2116,2021,6,23
"Idaho",2021-06-19,2122,2021,6,24
"Idaho",2021-06-26,2145,2021,6,25
"Idaho",2021-07-03,2158,2021,7,26
"Idaho",2021-07-10,2165,2021,7,27
"Idaho",2021-07-17,2173,2021,7,28
"Idaho",2021-07-24,2183,2021,7,29
"Idaho",2021-07-31,2197,2021,7,30
"Idaho",2021-08-07,2217,2021,8,31
"Idaho",2021-08-14,2245,2021,8,32
"Idaho",2021-08-21,2283,2021,8,33
"Idaho",2021-08-28,2327,2021,8,34
"Idaho",2021-09-04,2379,2021,9,35
"Idaho",2021-09-11,2472,2021,9,36
"Idaho",2021-09-18,2636,2021,9,37
"Idaho",2021-09-25,2753,2021,9,38
"Idaho",2021-10-02,2964,2021,10,39
"Idaho",2021-10-09,3122,2021,10,40
"Idaho",2021-10-16,3256,2021,10,41
"Idaho",2021-10-23,3413,2021,10,42
"Idaho",2021-10-30,3538,2021,10,43
"Idaho",2021-11-06,3646,2021,11,44
"Idaho",2021-11-13,3745,2021,11,45
"Idaho",2021-11-20,3846,2021,11,46
"Idaho",2021-11-27,3899,2021,11,47
"Idaho",2021-12-04,3970,2021,12,48
"Idaho",2021-12-11,4029,2021,12,49
"Idaho",2021-12-18,4068,2021,12,50
"Idaho",2021-12-25,4099,2021,12,51
"Idaho",2022-01-01,4162,2022,1,52
"Idaho",2022-01-08,4237,2022,1,1
"Idaho",2022-01-15,4274,2022,1,2
"Idaho",2022-01-22,4322,2022,1,3
"Idaho",2022-01-29,4405,2022,1,4
"Idaho",2022-02-05,4479,2022,2,5
"Idaho",2022-02-12,4552,2022,2,6
"Idaho",2022-02-19,4676,2022,2,7
"Idaho",2022-02-26,4730,2022,2,8
"Idaho",2022-03-05,4788,2022,3,9
"Idaho",2022-03-12,4819,2022,3,10
"Idaho",2022-03-19,4834,2022,3,11
"Idaho",2022-03-26,4867,2022,3,12
"Idaho",2022-04-02,4876,2022,4,13
"Idaho",2022-04-09,4895,2022,4,14
"Idaho",2022-04-16,4913,2022,4,15
"Idaho",2022-04-23,4922,2022,4,16
"Idaho",2022-04-30,4927,2022,4,17
"Idaho",2022-05-07,4928,2022,5,18
"Idaho",2022-05-14,4933,2022,5,19
"Idaho",2022-05-21,4936,2022,5,20
"Idaho",2022-05-28,4940,2022,5,21
"Idaho",2022-06-04,4942,2022,6,22
"Idaho",2022-06-11,4951,2022,6,23
"Idaho",2022-06-18,4954,2022,6,24
"Idaho",2022-06-25,4966,2022,6,25
"Idaho",2022-07-02,4981,2022,7,26
"Idaho",2022-07-09,4993,2022,7,27
"Idaho",2022-07-16,5001,2022,7,28
"Idaho",2022-07-23,5017,2022,7,29
"Idaho",2022-07-30,5035,2022,7,30
"Idaho",2022-08-06,5053,2022,8,31
"Idaho",2022-08-13,5060,2022,8,32
"Idaho",2022-08-20,5090,2022,8,33
"Idaho",2022-08-27,5107,2022,8,34
"Idaho",2022-09-03,5118,2022,9,35
